time,lat,lon,alt,tas,ias,gs,mach,heading,pitch,roll,gamma,alpha,v_vertical,throttle,lift,drag,thrust,mass,fuel,load_factor,flaps,gear,spoilers,flight_phase,dist_to_dest
3935.000000,40.139126,116.656227,1106.893728,0.000000,0.000000,0.000000,0.000000,44.337854,15.000000,-0.024269,1.608178,-77.141821,0.000000,1.000000,-1978.452936,736.066635,1532832.365394,279196.402439,76822.402439,8.263310,0,False,False,DEPARTURE,10028190.072020
3940.000000,40.139126,116.656227,1106.893728,0.000000,0.000000,0.000000,0.000000,44.337854,15.000000,-0.024269,1.608178,-77.141821,0.000000,1.000000,-1978.452936,736.066635,1532832.365394,279132.534424,76758.534424,8.263310,0,False,False,DEPARTURE,10028190.072020
3945.000000,40.139126,116.656227,1106.893728,0.000000,0.000000,0.000000,0.000000,44.337854,15.000000,-0.024269,1.608178,-77.141821,0.000000,1.000000,-1978.452936,736.066635,1532832.365394,279068.666409,76694.666409,8.263310,0,False,False,DEPARTURE,10028190.072020
3950.000000,40.139126,116.656227,1106.893728,0.000000,0.000000,0.000000,0.000000,44.337854,15.000000,-0.024269,1.608178,-77.141821,0.000000,1.000000,-1978.452936,736.066635,1532832.365394,279004.798394,76630.798394,8.263310,0,False,False,DEPARTURE,10028190.072020
3955.000000,40.139126,116.656227,1106.893728,0.000000,0.000000,0.000000,0.000000,44.337854,15.000000,-0.024269,1.608178,-77.141821,0.000000,1.000000,-1978.452936,736.066635,1532832.365394,278940.930378,76566.930378,8.263310,0,False,False,DEPARTURE,10028190.072020
3960.000000,40.139126,116.656227,1106.893728,0.000000,0.000000,0.000000,0.000000,44.337854,15.000000,-0.024269,1.608178,-77.141821,0.000000,1.000000,-1978.452936,736.066635,1532832.365394,278877.062363,76503.062363,8.263310,0,False,False,DEPARTURE,10028190.072020
3965.000000,40.139126,116.656227,1106.893728,0.000000,0.000000,0.000000,0.000000,44.337854,15.000000,-0.024269,1.608178,-77.141821,0.000000,1.000000,-1978.452936,736.066635,1532832.365394,278813.194348,76439.194348,8.263310,0,False,False,DEPARTURE,10028190.072020
3970.000000,40.139126,116.656227,1106.893728,0.000000,0.000000,0.000000,0.000000,44.337854,15.000000,-0.024269,1.608178,-77.141821,0.000000,1.000000,-1978.452936,736.066635,1532832.365394,278749.326333,76375.326333,8.263310,0,False,False,DEPARTURE,10028190.072020
3975.000000,40.139126,116.656227,1106.893728,0.000000,0.000000,0.000000,0.000000,44.337854,15.000000,-0.024269,1.608178,-77.141821,0.000000,1.000000,-1978.452936,736.066635,1532832.365394,278685.458317,76311.458317,8.263310,0,False,False,DEPARTURE,10028190.072020
3980.000000,40.139126,116.656227,1106.893728,0.000000,0.000000,0.000000,0.000000,44.337854,15.000000,-0.024269,1.608178,-77.141821,0.000000,1.000000,-1978.452936,736.066635,1532832.365394,278621.590302,76247.590302,8.263310,0,False,False,DEPARTURE,10028190.072020
3985.000000,40.139126,116.656227,1106.893728,0.000000,0.000000,0.000000,0.000000,44.337854,15.000000,-0.024269,1.608178,-77.141821,0.000000,1.000000,-1978.452936,736.066635,1532832.365394,278557.722287,76183.722287,8.263310,0,False,False,DEPARTURE,10028190.072020
3990.000000,40.139126,116.656227,1106.893728,0.000000,0.000000,0.000000,0.000000,44.337854,15.000000,-0.024269,1.608178,-77.141821,0.000000,1.000000,-1978.452936,736.066635,1532832.365394,278493.854272,76119.854272,8.263310,0,False,False,DEPARTURE,10028190.072020
3995.000000,40.139126,116.656227,1106.893728,0.000000,0.000000,0.000000,0.000000,44.337854,15.000000,-0.024269,1.608178,-77.141821,0.000000,1.000000,-1978.452936,736.066635,1532832.365394,278429.986256,76055.986256,8.263310,0,False,False,DEPARTURE,10028190.072020
4000.000000,40.139126,116.656227,1106.893728,0.000000,0.000000,0.000000,0.000000,44.337854,15.000000,-0.024269,1.608178,-77.141821,0.000000,1.000000,-1978.452936,736.066635,1532832.365394,278366.118241,75992.118241,8.263310,0,False,False,DEPARTURE,10028190.072020
4005.000000,40.139126,116.656227,1106.893728,0.000000,0.000000,0.000000,0.000000,44.337854,15.000000,-0.024269,1.608178,-77.141821,0.000000,1.000000,-1978.452936,736.066635,1532832.365394,278302.250226,75928.250226,8.263310,0,False,False,DEPARTURE,10028190.072020
4010.000000,40.139126,116.656227,1106.893728,0.000000,0.000000,0.000000,0.000000,44.337854,15.000000,-0.024269,1.608178,-77.141821,0.000000,1.000000,-1978.452936,736.066635,1532832.365394,278238.382211,75864.382211,8.263310,0,False,False,DEPARTURE,10028190.072020
4015.000000,40.139126,116.656227,1106.893728,0.000000,0.000000,0.000000,0.000000,44.337854,15.000000,-0.024269,1.608178,-77.141821,0.000000,1.000000,-1978.452936,736.066635,1532832.365394,278174.514196,75800.514196,8.263310,0,False,False,DEPARTURE,10028190.072020
4020.000000,40.139126,116.656227,1106.893728,0.000000,0.000000,0.000000,0.000000,44.337854,15.000000,-0.024269,1.608178,-77.141821,0.000000,1.000000,-1978.452936,736.066635,1532832.365394,278110.646180,75736.646180,8.263310,0,False,False,DEPARTURE,10028190.072020
4025.000000,40.139126,116.656227,1106.893728,0.000000,0.000000,0.000000,0.000000,44.337854,15.000000,-0.024269,1.608178,-77.141821,0.000000,1.000000,-1978.452936,736.066635,1532832.365394,278046.778165,75672.778165,8.263310,0,False,False,DEPARTURE,10028190.072020
4030.000000,40.139126,116.656227,1106.893728,0.000000,0.000000,0.000000,0.000000,44.337854,15.000000,-0.024269,1.608178,-77.141821,0.000000,1.000000,-1978.452936,736.066635,1532832.365394,277982.910150,75608.910150,8.263310,0,False,False,DEPARTURE,10028190.072020
4035.000000,40.139126,116.656227,1106.893728,0.000000,0.000000,0.000000,0.000000,44.337854,15.000000,-0.024269,1.608178,-77.141821,0.000000,1.000000,-1978.452936,736.066635,1532832.365394,277919.042135,75545.042135,8.263310,0,False,False,DEPARTURE,10028190.072020
4040.000000,40.139126,116.656227,1106.893728,0.000000,0.000000,0.000000,0.000000,44.337854,15.000000,-0.024269,1.608178,-77.141821,0.000000,1.000000,-1978.452936,736.066635,1532832.365394,277855.174119,75481.174119,8.263310,0,False,False,DEPARTURE,10028190.072020
4045.000000,40.139126,116.656227,1106.893728,0.000000,0.000000,0.000000,0.000000,44.337854,15.000000,-0.024269,1.608178,-77.141821,0.000000,1.000000,-1978.452936,736.066635,1532832.365394,277791.306104,75417.306104,8.263310,0,False,False,DEPARTURE,10028190.072020
4050.000000,40.139126,116.656227,1106.893728,0.000000,0.000000,0.000000,0.000000,44.337854,15.000000,-0.024269,1.608178,-77.141821,0.000000,1.000000,-1978.452936,736.066635,1532832.365394,277727.438089,75353.438089,8.263310,0,False,False,DEPARTURE,10028190.072020
4055.000000,40.139126,116.656227,1106.893728,0.000000,0.000000,0.000000,0.000000,44.337854,15.000000,-0.024269,1.608178,-77.141821,0.000000,1.000000,-1978.452936,736.066635,1532832.365394,277663.570074,75289.570074,8.263310,0,False,False,DEPARTURE,10028190.072020
4060.000000,40.139126,116.656227,1106.893728,0.000000,0.000000,0.000000,0.000000,44.337854,15.000000,-0.024269,1.608178,-77.141821,0.000000,1.000000,-1978.452936,736.066635,1532832.365394,277599.702059,75225.702059,8.263310,0,False,False,DEPARTURE,10028190.072020
4065.000000,40.139126,116.656227,1106.893728,0.000000,0.000000,0.000000,0.000000,44.337854,15.000000,-0.024269,1.608178,-77.141821,0.000000,1.000000,-1978.452936,736.066635,1532832.365394,277535.834043,75161.834043,8.263310,0,False,False,DEPARTURE,10028190.072020
4070.000000,40.139126,116.656227,1106.893728,0.000000,0.000000,0.000000,0.000000,44.337854,15.000000,-0.024269,1.608178,-77.141821,0.000000,1.000000,-1978.452936,736.066635,1532832.365394,277471.966028,75097.966028,8.263310,0,False,False,DEPARTURE,10028190.072020
4075.000000,40.139126,116.656227,1106.893728,0.000000,0.000000,0.000000,0.000000,44.337854,15.000000,-0.024269,1.608178,-77.141821,0.000000,1.000000,-1978.452936,736.066635,1532832.365394,277408.098013,75034.098013,8.263310,0,False,False,DEPARTURE,10028190.072020
4080.000000,40.139126,116.656227,1106.893728,0.000000,0.000000,0.000000,0.000000,44.337854,15.000000,-0.024269,1.608178,-77.141821,0.000000,1.000000,-1978.452936,736.066635,1532832.365394,277344.229998,74970.229998,8.263310,0,False,False,DEPARTURE,10028190.072020
4085.000000,40.139126,116.656227,1106.893728,0.000000,0.000000,0.000000,0.000000,44.337854,15.000000,-0.024269,1.608178,-77.141821,0.000000,1.000000,-1978.452936,736.066635,1532832.365394,277280.361982,74906.361982,8.263310,0,False,False,DEPARTURE,10028190.072020
4090.000000,40.139126,116.656227,1106.893728,0.000000,0.000000,0.000000,0.000000,44.337854,15.000000,-0.024269,1.608178,-77.141821,0.000000,1.000000,-1978.452936,736.066635,1532832.365394,277216.493967,74842.493967,8.263310,0,False,False,DEPARTURE,10028190.072020
4095.000000,40.139126,116.656227,1106.893728,0.000000,0.000000,0.000000,0.000000,44.337854,15.000000,-0.024269,1.608178,-77.141821,0.000000,1.000000,-1978.452936,736.066635,1532832.365394,277152.625952,74778.625952,8.263310,0,False,False,DEPARTURE,10028190.072020
4100.000000,40.139126,116.656227,1106.893728,0.000000,0.000000,0.000000,0.000000,44.337854,15.000000,-0.024269,1.608178,-77.141821,0.000000,1.000000,-1978.452936,736.066635,1532832.365394,277088.757937,74714.757937,8.263310,0,False,False,DEPARTURE,10028190.072020
4105.000000,40.139126,116.656227,1106.893728,0.000000,0.000000,0.000000,0.000000,44.337854,15.000000,-0.024269,1.608178,-77.141821,0.000000,1.000000,-1978.452936,736.066635,1532832.365394,277024.889922,74650.889922,8.263310,0,False,False,DEPARTURE,10028190.072020
4110.000000,40.139126,116.656227,1106.893728,0.000000,0.000000,0.000000,0.000000,44.337854,15.000000,-0.024269,1.608178,-77.141821,0.000000,1.000000,-1978.452936,736.066635,1532832.365394,276961.021906,74587.021906,8.263310,0,False,False,DEPARTURE,10028190.072020
4115.000000,40.139126,116.656227,1106.893728,0.000000,0.000000,0.000000,0.000000,44.337854,15.000000,-0.024269,1.608178,-77.141821,0.000000,1.000000,-1978.452936,736.066635,1532832.365394,276897.153891,74523.153891,8.263310,0,False,False,DEPARTURE,10028190.072020
4120.000000,40.139126,116.656227,1106.893728,0.000000,0.000000,0.000000,0.000000,44.337854,15.000000,-0.024269,1.608178,-77.141821,0.000000,1.000000,-1978.452936,736.066635,1532832.365394,276833.285876,74459.285876,8.263310,0,False,False,DEPARTURE,10028190.072020
4125.000000,40.139126,116.656227,1106.893728,0.000000,0.000000,0.000000,0.000000,44.337854,15.000000,-0.024269,1.608178,-77.141821,0.000000,1.000000,-1978.452936,736.066635,1532832.365394,276769.417861,74395.417861,8.263310,0,False,False,DEPARTURE,10028190.072020
4130.000000,40.139126,116.656227,1106.893728,0.000000,0.000000,0.000000,0.000000,44.337854,15.000000,-0.024269,1.608178,-77.141821,0.000000,1.000000,-1978.452936,736.066635,1532832.365394,276705.549845,74331.549845,8.263310,0,False,False,DEPARTURE,10028190.072020
4135.000000,40.139126,116.656227,1106.893728,0.000000,0.000000,0.000000,0.000000,44.337854,15.000000,-0.024269,1.608178,-77.141821,0.000000,1.000000,-1978.452936,736.066635,1532832.365394,276641.681830,74267.681830,8.263310,0,False,False,DEPARTURE,10028190.072020
4140.000000,40.139126,116.656227,1106.893728,0.000000,0.000000,0.000000,0.000000,44.337854,15.000000,-0.024269,1.608178,-77.141821,0.000000,1.000000,-1978.452936,736.066635,1532832.365394,276577.813815,74203.813815,8.263310,0,False,False,DEPARTURE,10028190.072020
4145.000000,40.139126,116.656227,1106.893728,0.000000,0.000000,0.000000,0.000000,44.337854,15.000000,-0.024269,1.608178,-77.141821,0.000000,1.000000,-1978.452936,736.066635,1532832.365394,276513.945800,74139.945800,8.263310,0,False,False,DEPARTURE,10028190.072020
4150.000000,40.139126,116.656227,1106.893728,0.000000,0.000000,0.000000,0.000000,44.337854,15.000000,-0.024269,1.608178,-77.141821,0.000000,1.000000,-1978.452936,736.066635,1532832.365394,276450.077785,74076.077785,8.263310,0,False,False,DEPARTURE,10028190.072020
4155.000000,40.139126,116.656227,1106.893728,0.000000,0.000000,0.000000,0.000000,44.337854,15.000000,-0.024269,1.608178,-77.141821,0.000000,1.000000,-1978.452936,736.066635,1532832.365394,276386.209769,74012.209769,8.263310,0,False,False,DEPARTURE,10028190.072020
4160.000000,40.139126,116.656227,1106.893728,0.000000,0.000000,0.000000,0.000000,44.337854,15.000000,-0.024269,1.608178,-77.141821,0.000000,1.000000,-1978.452936,736.066635,1532832.365394,276322.341754,73948.341754,8.263310,0,False,False,DEPARTURE,10028190.072020
4165.000000,40.139126,116.656227,1106.893728,0.000000,0.000000,0.000000,0.000000,44.337854,15.000000,-0.024269,1.608178,-77.141821,0.000000,1.000000,-1978.452936,736.066635,1532832.365394,276258.473739,73884.473739,8.263310,0,False,False,DEPARTURE,10028190.072020
4170.000000,40.139126,116.656227,1106.893728,0.000000,0.000000,0.000000,0.000000,44.337854,15.000000,-0.024269,1.608178,-77.141821,0.000000,1.000000,-1978.452936,736.066635,1532832.365394,276194.605724,73820.605724,8.263310,0,False,False,DEPARTURE,10028190.072020
4175.000000,40.139126,116.656227,1106.893728,0.000000,0.000000,0.000000,0.000000,44.337854,15.000000,-0.024269,1.608178,-77.141821,0.000000,1.000000,-1978.452936,736.066635,1532832.365394,276130.737708,73756.737708,8.263310,0,False,False,DEPARTURE,10028190.072020
4180.000000,40.139126,116.656227,1106.893728,0.000000,0.000000,0.000000,0.000000,44.337854,15.000000,-0.024269,1.608178,-77.141821,0.000000,1.000000,-1978.452936,736.066635,1532832.365394,276066.869693,73692.869693,8.263310,0,False,False,DEPARTURE,10028190.072020
4185.000000,40.139126,116.656227,1106.893728,0.000000,0.000000,0.000000,0.000000,44.337854,15.000000,-0.024269,1.608178,-77.141821,0.000000,1.000000,-1978.452936,736.066635,1532832.365394,276003.001678,73629.001678,8.263310,0,False,False,DEPARTURE,10028190.072020
4190.000000,40.139126,116.656227,1106.893728,0.000000,0.000000,0.000000,0.000000,44.337854,15.000000,-0.024269,1.608178,-77.141821,0.000000,1.000000,-1978.452936,736.066635,1532832.365394,275939.133663,73565.133663,8.263310,0,False,False,DEPARTURE,10028190.072020
4195.000000,40.139126,116.656227,1106.893728,0.000000,0.000000,0.000000,0.000000,44.337854,15.000000,-0.024269,1.608178,-77.141821,0.000000,1.000000,-1978.452936,736.066635,1532832.365394,275875.265648,73501.265648,8.263310,0,False,False,DEPARTURE,10028190.072020
4200.000000,40.139126,116.656227,1106.893728,0.000000,0.000000,0.000000,0.000000,44.337854,15.000000,-0.024269,1.608178,-77.141821,0.000000,1.000000,-1978.452936,736.066635,1532832.365394,275811.397632,73437.397632,8.263310,0,False,False,DEPARTURE,10028190.072020
4205.000000,40.139126,116.656227,1106.893728,0.000000,0.000000,0.000000,0.000000,44.337854,15.000000,-0.024269,1.608178,-77.141821,0.000000,1.000000,-1978.452936,736.066635,1532832.365394,275747.529617,73373.529617,8.263310,0,False,False,DEPARTURE,10028190.072020
4210.000000,40.139126,116.656227,1106.893728,0.000000,0.000000,0.000000,0.000000,44.337854,15.000000,-0.024269,1.608178,-77.141821,0.000000,1.000000,-1978.452936,736.066635,1532832.365394,275683.661602,73309.661602,8.263310,0,False,False,DEPARTURE,10028190.072020
4215.000000,40.139126,116.656227,1106.893728,0.000000,0.000000,0.000000,0.000000,44.337854,15.000000,-0.024269,1.608178,-77.141821,0.000000,1.000000,-1978.452936,736.066635,1532832.365394,275619.793587,73245.793587,8.263310,0,False,False,DEPARTURE,10028190.072020
4220.000000,40.139126,116.656227,1106.893728,0.000000,0.000000,0.000000,0.000000,44.337854,15.000000,-0.024269,1.608178,-77.141821,0.000000,1.000000,-1978.452936,736.066635,1532832.365394,275555.925571,73181.925571,8.263310,0,False,False,DEPARTURE,10028190.072020
4225.000000,40.139126,116.656227,1106.893728,0.000000,0.000000,0.000000,0.000000,44.337854,15.000000,-0.024269,1.608178,-77.141821,0.000000,1.000000,-1978.452936,736.066635,1532832.365394,275492.057556,73118.057556,8.263310,0,False,False,DEPARTURE,10028190.072020
4230.000000,40.139126,116.656227,1106.893728,0.000000,0.000000,0.000000,0.000000,44.337854,15.000000,-0.024269,1.608178,-77.141821,0.000000,1.000000,-1978.452936,736.066635,1532832.365394,275428.189541,73054.189541,8.263310,0,False,False,DEPARTURE,10028190.072020
4235.000000,40.139126,116.656227,1106.893728,0.000000,0.000000,0.000000,0.000000,44.337854,15.000000,-0.024269,1.608178,-77.141821,0.000000,1.000000,-1978.452936,736.066635,1532832.365394,275364.321526,72990.321526,8.263310,0,False,False,DEPARTURE,10028190.072020
4240.000000,40.139126,116.656227,1106.893728,0.000000,0.000000,0.000000,0.000000,44.337854,15.000000,-0.024269,1.608178,-77.141821,0.000000,1.000000,-1978.452936,736.066635,1532832.365394,275300.453510,72926.453510,8.263310,0,False,False,DEPARTURE,10028190.072020
4245.000000,40.139126,116.656227,1106.893728,0.000000,0.000000,0.000000,0.000000,44.337854,15.000000,-0.024269,1.608178,-77.141821,0.000000,1.000000,-1978.452936,736.066635,1532832.365394,275236.585495,72862.585495,8.263310,0,False,False,DEPARTURE,10028190.072020
4250.000000,40.139126,116.656227,1106.893728,0.000000,0.000000,0.000000,0.000000,44.337854,15.000000,-0.024269,1.608178,-77.141821,0.000000,1.000000,-1978.452936,736.066635,1532832.365394,275172.717480,72798.717480,8.263310,0,False,False,DEPARTURE,10028190.072020
4255.000000,40.139126,116.656227,1106.893728,0.000000,0.000000,0.000000,0.000000,44.337854,15.000000,-0.024269,1.608178,-77.141821,0.000000,1.000000,-1978.452936,736.066635,1532832.365394,275108.849465,72734.849465,8.263310,0,False,False,DEPARTURE,10028190.072020
4260.000000,40.139126,116.656227,1106.893728,0.000000,0.000000,0.000000,0.000000,44.337854,15.000000,-0.024269,1.608178,-77.141821,0.000000,1.000000,-1978.452936,736.066635,1532832.365394,275044.981450,72670.981450,8.263310,0,False,False,DEPARTURE,10028190.072020
4265.000000,40.139126,116.656227,1106.893728,0.000000,0.000000,0.000000,0.000000,44.337854,15.000000,-0.024269,1.608178,-77.141821,0.000000,1.000000,-1978.452936,736.066635,1532832.365394,274981.113434,72607.113434,8.263310,0,False,False,DEPARTURE,10028190.072020
4270.000000,40.139126,116.656227,1106.893728,0.000000,0.000000,0.000000,0.000000,44.337854,15.000000,-0.024269,1.608178,-77.141821,0.000000,1.000000,-1978.452936,736.066635,1532832.365394,274917.245419,72543.245419,8.263310,0,False,False,DEPARTURE,10028190.072020
4275.000000,40.139126,116.656227,1106.893728,0.000000,0.000000,0.000000,0.000000,44.337854,15.000000,-0.024269,1.608178,-77.141821,0.000000,1.000000,-1978.452936,736.066635,1532832.365394,274853.377404,72479.377404,8.263310,0,False,False,DEPARTURE,10028190.072020
4280.000000,40.139126,116.656227,1106.893728,0.000000,0.000000,0.000000,0.000000,44.337854,15.000000,-0.024269,1.608178,-77.141821,0.000000,1.000000,-1978.452936,736.066635,1532832.365394,274789.509389,72415.509389,8.263310,0,False,False,DEPARTURE,10028190.072020
4285.000000,40.139126,116.656227,1106.893728,0.000000,0.000000,0.000000,0.000000,44.337854,15.000000,-0.024269,1.608178,-77.141821,0.000000,1.000000,-1978.452936,736.066635,1532832.365394,274725.641373,72351.641373,8.263310,0,False,False,DEPARTURE,10028190.072020
4290.000000,40.139126,116.656227,1106.893728,0.000000,0.000000,0.000000,0.000000,44.337854,15.000000,-0.024269,1.608178,-77.141821,0.000000,1.000000,-1978.452936,736.066635,1532832.365394,274661.773358,72287.773358,8.263310,0,False,False,DEPARTURE,10028190.072020
4295.000000,40.139126,116.656227,1106.893728,0.000000,0.000000,0.000000,0.000000,44.337854,15.000000,-0.024269,1.608178,-77.141821,0.000000,1.000000,-1978.452936,736.066635,1532832.365394,274597.905343,72223.905343,8.263310,0,False,False,DEPARTURE,10028190.072020
4300.000000,40.139126,116.656227,1106.893728,0.000000,0.000000,0.000000,0.000000,44.337854,15.000000,-0.024269,1.608178,-77.141821,0.000000,1.000000,-1978.452936,736.066635,1532832.365394,274534.037328,72160.037328,8.263310,0,False,False,DEPARTURE,10028190.072020
4305.000000,40.139126,116.656227,1106.893728,0.000000,0.000000,0.000000,0.000000,44.337854,15.000000,-0.024269,1.608178,-77.141821,0.000000,1.000000,-1978.452936,736.066635,1532832.365394,274470.169313,72096.169313,8.263310,0,False,False,DEPARTURE,10028190.072020
4310.000000,40.139126,116.656227,1106.893728,0.000000,0.000000,0.000000,0.000000,44.337854,15.000000,-0.024269,1.608178,-77.141821,0.000000,1.000000,-1978.452936,736.066635,1532832.365394,274406.301297,72032.301297,8.263310,0,False,False,DEPARTURE,10028190.072020
4315.000000,40.139126,116.656227,1106.893728,0.000000,0.000000,0.000000,0.000000,44.337854,15.000000,-0.024269,1.608178,-77.141821,0.000000,1.000000,-1978.452936,736.066635,1532832.365394,274342.433282,71968.433282,8.263310,0,False,False,DEPARTURE,10028190.072020
4320.000000,40.139126,116.656227,1106.893728,0.000000,0.000000,0.000000,0.000000,44.337854,15.000000,-0.024269,1.608178,-77.141821,0.000000,1.000000,-1978.452936,736.066635,1532832.365394,274278.565267,71904.565267,8.263310,0,False,False,DEPARTURE,10028190.072020
4325.000000,40.139126,116.656227,1106.893728,0.000000,0.000000,0.000000,0.000000,44.337854,15.000000,-0.024269,1.608178,-77.141821,0.000000,1.000000,-1978.452936,736.066635,1532832.365394,274214.697252,71840.697252,8.263310,0,False,False,DEPARTURE,10028190.072020
4330.000000,40.139126,116.656227,1106.893728,0.000000,0.000000,0.000000,0.000000,44.337854,15.000000,-0.024269,1.608178,-77.141821,0.000000,1.000000,-1978.452936,736.066635,1532832.365394,274150.829236,71776.829236,8.263310,0,False,False,DEPARTURE,10028190.072020
4335.000000,40.139126,116.656227,1106.893728,0.000000,0.000000,0.000000,0.000000,44.337854,15.000000,-0.024269,1.608178,-77.141821,0.000000,1.000000,-1978.452936,736.066635,1532832.365394,274086.961221,71712.961221,8.263310,0,False,False,DEPARTURE,10028190.072020
4340.000000,40.139126,116.656227,1106.893728,0.000000,0.000000,0.000000,0.000000,44.337854,15.000000,-0.024269,1.608178,-77.141821,0.000000,1.000000,-1978.452936,736.066635,1532832.365394,274023.093206,71649.093206,8.263310,0,False,False,DEPARTURE,10028190.072020
4345.000000,40.139126,116.656227,1106.893728,0.000000,0.000000,0.000000,0.000000,44.337854,15.000000,-0.024269,1.608178,-77.141821,0.000000,1.000000,-1978.452936,736.066635,1532832.365394,273959.225191,71585.225191,8.263310,0,False,False,DEPARTURE,10028190.072020
4350.000000,40.139126,116.656227,1106.893728,0.000000,0.000000,0.000000,0.000000,44.337854,15.000000,-0.024269,1.608178,-77.141821,0.000000,1.000000,-1978.452936,736.066635,1532832.365394,273895.357176,71521.357176,8.263310,0,False,False,DEPARTURE,10028190.072020
4355.000000,40.139126,116.656227,1106.893728,0.000000,0.000000,0.000000,0.000000,44.337854,15.000000,-0.024269,1.608178,-77.141821,0.000000,1.000000,-1978.452936,736.066635,1532832.365394,273831.489160,71457.489160,8.263310,0,False,False,DEPARTURE,10028190.072020
4360.000000,40.139126,116.656227,1106.893728,0.000000,0.000000,0.000000,0.000000,44.337854,15.000000,-0.024269,1.608178,-77.141821,0.000000,1.000000,-1978.452936,736.066635,1532832.365394,273767.621145,71393.621145,8.263310,0,False,False,DEPARTURE,10028190.072020
4365.000000,40.139126,116.656227,1106.893728,0.000000,0.000000,0.000000,0.000000,44.337854,15.000000,-0.024269,1.608178,-77.141821,0.000000,1.000000,-1978.452936,736.066635,1532832.365394,273703.753130,71329.753130,8.263310,0,False,False,DEPARTURE,10028190.072020
4370.000000,40.139126,116.656227,1106.893728,0.000000,0.000000,0.000000,0.000000,44.337854,15.000000,-0.024269,1.608178,-77.141821,0.000000,1.000000,-1978.452936,736.066635,1532832.365394,273639.885115,71265.885115,8.263310,0,False,False,DEPARTURE,10028190.072020
4375.000000,40.139126,116.656227,1106.893728,0.000000,0.000000,0.000000,0.000000,44.337854,15.000000,-0.024269,1.608178,-77.141821,0.000000,1.000000,-1978.452936,736.066635,1532832.365394,273576.017099,71202.017099,8.263310,0,False,False,DEPARTURE,10028190.072020
4380.000000,40.139126,116.656227,1106.893728,0.000000,0.000000,0.000000,0.000000,44.337854,15.000000,-0.024269,1.608178,-77.141821,0.000000,1.000000,-1978.452936,736.066635,1532832.365394,273512.149084,71138.149084,8.263310,0,False,False,DEPARTURE,10028190.072020
4385.000000,40.139126,116.656227,1106.893728,0.000000,0.000000,0.000000,0.000000,44.337854,15.000000,-0.024269,1.608178,-77.141821,0.000000,1.000000,-1978.452936,736.066635,1532832.365394,273448.281069,71074.281069,8.263310,0,False,False,DEPARTURE,10028190.072020
4390.000000,40.139126,116.656227,1106.893728,0.000000,0.000000,0.000000,0.000000,44.337854,15.000000,-0.024269,1.608178,-77.141821,0.000000,1.000000,-1978.452936,736.066635,1532832.365394,273384.413054,71010.413054,8.263310,0,False,False,DEPARTURE,10028190.072020
4395.000000,40.139126,116.656227,1106.893728,0.000000,0.000000,0.000000,0.000000,44.337854,15.000000,-0.024269,1.608178,-77.141821,0.000000,1.000000,-1978.452936,736.066635,1532832.365394,273320.545039,70946.545039,8.263310,0,False,False,DEPARTURE,10028190.072020
4400.000000,40.139126,116.656227,1106.893728,0.000000,0.000000,0.000000,0.000000,44.337854,15.000000,-0.024269,1.608178,-77.141821,0.000000,1.000000,-1978.452936,736.066635,1532832.365394,273256.677023,70882.677023,8.263310,0,False,False,DEPARTURE,10028190.072020
4405.000000,40.139126,116.656227,1106.893728,0.000000,0.000000,0.000000,0.000000,44.337854,15.000000,-0.024269,1.608178,-77.141821,0.000000,1.000000,-1978.452936,736.066635,1532832.365394,273192.809008,70818.809008,8.263310,0,False,False,DEPARTURE,10028190.072020
4410.000000,40.139126,116.656227,1106.893728,0.000000,0.000000,0.000000,0.000000,44.337854,15.000000,-0.024269,1.608178,-77.141821,0.000000,1.000000,-1978.452936,736.066635,1532832.365394,273128.940993,70754.940993,8.263310,0,False,False,DEPARTURE,10028190.072020
4415.000000,40.139126,116.656227,1106.893728,0.000000,0.000000,0.000000,0.000000,44.337854,15.000000,-0.024269,1.608178,-77.141821,0.000000,1.000000,-1978.452936,736.066635,1532832.365394,273065.072978,70691.072978,8.263310,0,False,False,DEPARTURE,10028190.072020
4420.000000,40.139126,116.656227,1106.893728,0.000000,0.000000,0.000000,0.000000,44.337854,15.000000,-0.024269,1.608178,-77.141821,0.000000,1.000000,-1978.452936,736.066635,1532832.365394,273001.204962,70627.204962,8.263310,0,False,False,DEPARTURE,10028190.072020
4425.000000,40.139126,116.656227,1106.893728,0.000000,0.000000,0.000000,0.000000,44.337854,15.000000,-0.024269,1.608178,-77.141821,0.000000,1.000000,-1978.452936,736.066635,1532832.365394,272937.336947,70563.336947,8.263310,0,False,False,DEPARTURE,10028190.072020
4430.000000,40.139126,116.656227,1106.893728,0.000000,0.000000,0.000000,0.000000,44.337854,15.000000,-0.024269,1.608178,-77.141821,0.000000,1.000000,-1978.452936,736.066635,1532832.365394,272873.468932,70499.468932,8.263310,0,False,False,DEPARTURE,10028190.072020
4435.000000,40.139126,116.656227,1106.893728,0.000000,0.000000,0.000000,0.000000,44.337854,15.000000,-0.024269,1.608178,-77.141821,0.000000,1.000000,-1978.452936,736.066635,1532832.365394,272809.600917,70435.600917,8.263310,0,False,False,DEPARTURE,10028190.072020
4440.000000,40.139126,116.656227,1106.893728,0.000000,0.000000,0.000000,0.000000,44.337854,15.000000,-0.024269,1.608178,-77.141821,0.000000,1.000000,-1978.452936,736.066635,1532832.365394,272745.732901,70371.732901,8.263310,0,False,False,DEPARTURE,10028190.072020
