time,lat,lon,alt,tas,heading,pitch,roll,flight_phase,throttle,target_pitch,target_roll,dist_to_dest,fuel,mass
4542.0,30.28748560740949,110.77711259295282,10823.95089155641,245.08787335551904,262.0279037126256,2.3920876953818304,-0.03252296769491636,CRUISE,0.5080262830871157,2.3920876953818304,-0.03252296769491636,403174.9155983018,13975.68327411433,67375.68327411433
4544.0,30.286875022001315,110.77206627710201,10839.198399726969,244.75426402724392,262.0235750096931,4.240365672074384,-0.03317010405302767,CRUISE,0.5033212664448095,4.240365672074384,-0.03317010405302767,402685.6460913664,13974.593492124111,67374.59349212411
4546.0,30.28626421286975,110.76701850545233,10824.257692731799,244.82193570683685,262.02301068679844,2.5428630403040335,-0.03062113612972439,CRUISE,0.5066573597275607,2.5428630403040335,-0.03062113612972439,402196.23171545274,13973.497210133151,67373.49721013315
4548.0,30.285653539985766,110.76197483885946,10836.839556291583,244.59411877190655,262.01840873711916,3.84252469520966,-0.03373416844374333,CRUISE,0.5059806429316313,3.84252469520966,-0.03373416844374333,401707.20680020103,13972.401520222482,67372.40152022248
4550.0,30.28504250794534,110.75692917095475,10833.372070494324,244.6187667579836,262.01695094048836,3.422137833911879,-0.030774939450054717,CRUISE,0.5082588122809343,3.422137833911879,-0.030774939450054717,401217.98305035965,13971.30152598019,67371.30152598019
4552.0,30.284430229547972,110.75187466073477,10823.960717975426,245.08932946733893,262.0147401405594,2.391725577567779,-0.032541908150392373,CRUISE,0.5080123324201639,2.391725577567779,-0.032541908150392373,400727.8962494257,13970.20186763196,67370.20186763196
4554.0,30.283818639244096,110.74682863528515,10839.2103667283,244.75572308464132,262.010408690912,4.2400283374289645,-0.03318974780520989,CRUISE,0.5033067053266105,4.2400283374289645,-0.03318974780520989,400238.6238916654,13969.112118686533,67369.11211868653
4556.0,30.283206825072174,110.74178115546947,10824.267522427113,244.82333202978316,262.0098443093788,2.542673947371261,-0.030639030432809022,CRUISE,0.5066427691535866,2.542673947371261,-0.030639030432809022,399749.20678892586,13968.015869925975,67368.01586992598
4558.0,30.282595147657297,110.73673778009295,10836.85121996853,244.59553234498335,262.00523931226024,3.8421051159214556,-0.033754695971623505,CRUISE,0.5059666797021682,3.8421051159214556,-0.033754695971623505,399260.1790947743,13966.920211740044,67366.92021174004
4560.0,30.28198311062645,110.73169240359437,10833.38283968125,244.62016149853505,262.00378082452113,3.4219363890701358,-0.03079333469923995,CRUISE,0.5082446765501663,3.4219363890701358,-0.03079333469923995,398770.952563648,13965.820249708628,67365.82024970863
4562.0,30.281369825235345,110.72663818430942,10823.970543555162,245.09078526960957,262.00156868121906,2.3913634653132125,-0.03256192152613835,CRUISE,0.5079983850146492,2.3913634653132125,-0.03256192152613835,398280.8628706039,13964.720623101466,67364.72062310146
